message,label
UPI AutoPay: ₹25079.00 deducted for Amazon Prime SUBSCRPTN Ref 151350. Next due 25-Apr-25 -Yes Bank,1
"Dear Customer, A/C XX5098 debited by INR 21700.00 on 8-Jul-25. Trf to VPA mobile@upi. Ref No 194441. Not you? Call 1800326632 -PNB",1
"Dear Customer, A/C XX6622 debited by INR 28693.00 on 22-May-25. Trf to VPA salary@hdfc. Ref No 239480. Not you? Call 1800046420 -Yes Bank",1
IRCTC: WL12 for 12834 BBS-HWH Exp has been CONFIRMED. Charting at 16:29 hrs,0
UPI payment of ₹592.00 to Electricity.UPI (UPI Ref 580664) successful. Avl Bal: ₹19595 -Yes Bank,1
Your HDFC a/c 3168 debited ₹46321.00 on 12-Sep-25. UPI txn to VPA mobile@upi. Dispute: 1800344456,1
Vodafone Idea: Your bill of ₹785 due on 11-Oct-25. Pay now: https://short.url/64298 to avoid disconnection,0
IRCTC: WL4 for 12685 BBS-HWH Exp has been CONFIRMED. Charting at 18:38 hrs,0
IRCTC: WL7 for 12956 NZM-CBE Exp has been CONFIRMED. Charting at 11:13 hrs,0
Amazon Great Indian Sale: Get 23% off on fashion. Shop now: https://short.url/69241,0
UPI: INR 29121.00 paid to Aadhya (UPI Ref 838414). Not you? Block txn: https://short.url/78325 -Yes Bank,1
Your OTP for Spotify login is 601361. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX6762 debited by INR 16812.00 on 11-Feb-25. Trf to VPA zomato@upi. Ref No 874247. Not you? Call 1800812286 -IDFC FIRST",1
Your Netflix subscription will renew on 13-Nov-25 for ₹498. Manage account: https://short.url/62374,0
Vodafone Idea: Your bill of ₹469 due on 4-May-25. Pay now: https://short.url/35170 to avoid disconnection,0
Job Alert: Microsoft hiring freshers! CTC 12LPA. Apply by 13-Feb-25: https://short.url/28306,0
Google Alert: New login detected from Kolkata on Edge Windows. Approve? Reply Y/N,0
IRCTC: WL1 for 12685 CSTM-LKO Exp has been CONFIRMED. Charting at 14:38 hrs,0
Alert: Acct XXX1667 debited Rs.33274.00 on 3-Sep-25 to Netflix. Call 1800874781 if unrecognized -ICICI,1
Alert: Acct XXX3966 debited Rs.9298.00 on 22-Sep-25 to Swiggy. Call 1800321649 if unrecognized -HDFC,1
McDonald's: Your order #439474 has been delivered. Rate your experience: https://short.url/23534,0
Received Rs.39522.00 from VPA zomato@upi UPI Ref 759327. Current balance: Rs.7421 -IndusInd,1
Your Kotak a/c 5111 credited ₹9371.00 (UPI Ref 358341) from VPA zomato@upi. Bal: ₹24752,1
Google Alert: New login detected from Delhi on Safari Mac. Approve? Reply Y/N,0
Money sent: ₹16157.00 to VPA zomato@upi UPI Ref 135388. Current balance: ₹88299 -ICICI,1
Amazon Great Indian Sale: Get 66% off on grocery. Shop now: https://short.url/62075,0
UPI payment of ₹18031.00 to PhonePe (UPI Ref 109718) successful. Avl Bal: ₹27107 -Kotak,1
Reyansh added you on Facebook! View profile: https://short.url/68797,0
IRCTC: WL12 for 12564 SBC-MAS Exp has been CONFIRMED. Charting at 18:52 hrs,0
Your a/c XXXXX8221 credited INR 31792.00 by UPI REF NO 859332 on 6-Jan-25. Bal: INR 96295 -SBI,1
UPI AutoPay: ₹32797.00 deducted for Hotstar SUBSCRPTN Ref 647263. Next due 14-Apr-25 -HDFC,1
Dhruv added you on Snapchat! View profile: https://short.url/76696,0
Your OTP for Amazon Prime login is 841321. Valid for 10 mins. Do not share with anyone.,0
Your OTP for Amazon Prime login is 878688. Valid for 10 mins. Do not share with anyone.,0
UPI payment of ₹20625.00 to JioFiber (UPI Ref 613214) successful. Avl Bal: ₹70916 -SBI,1
IRCTC: WL14 for 12564 SBC-MAS Exp has been CONFIRMED. Charting at 16:43 hrs,0
UPI: INR 796.00 paid to Vihaan (UPI Ref 314033). Not you? Block txn: https://short.url/48778 -Axis,1
Your a/c XXXXX5357 credited INR 22297.00 by UPI REF NO 177272 on 11-Sep-25. Bal: INR 17638 -Kotak,1
Alert: Acct XXX1685 debited Rs.27117.00 on 21-Dec-25 to Electricity.UPI. Call 1800824239 if unrecognized -HDFC,1
Job Alert: Microsoft hiring freshers! CTC 6LPA. Apply by 28-Oct-25: https://short.url/46852,0
Loan approved! Get ₹200000 personal loan at 10.9% interest. Call 998.300.9980 -Yes Bank Loans,0
Your Amazon Prime subscription will renew on 15-May-25 for ₹817. Manage account: https://short.url/29940,0
Flipkart Big Billion Days: Get 21% off on furniture. Shop now: https://short.url/25586,0
Money sent: ₹14851.00 to VPA mobile@upi UPI Ref 421501. Current balance: ₹95320 -HDFC,1
McDonald's: Your order #283770 has been delivered. Rate your experience: https://short.url/80778,0
UPI payment of ₹26242.00 to AmazonPay.UPI (UPI Ref 960345) successful. Avl Bal: ₹93461 -Axis,1
UPI: INR 20148.00 paid to Ira (UPI Ref 207103). Not you? Block txn: https://short.url/99916 -ICICI,1
Saanvi added you on Instagram! View profile: https://short.url/36339,0
Your a/c XXXXX8476 credited INR 7774.00 by UPI REF NO 845046 on 7-Feb-25. Bal: INR 63667 -ICICI,1
Your OTP for Netflix login is 582626. Valid for 10 mins. Do not share with anyone.,0
UPI AutoPay: ₹37126.00 deducted for YouTube Premium SUBSCRPTN Ref 242405. Next due 12-Apr-25 -Axis,1
Your HDFC a/c 8718 credited ₹5597.00 (UPI Ref 944810) from VPA salary@hdfc. Bal: ₹57999,1
Received Rs.37121.00 from VPA zomato@upi UPI Ref 584409. Current balance: Rs.79412 -Kotak,1
Job Alert: Infosys hiring freshers! CTC 7LPA. Apply by 27-Nov-25: https://short.url/98606,0
Aadhya added you on Instagram! View profile: https://short.url/90293,0
IRCTC: WL14 for 12792 BBS-HWH Exp has been CONFIRMED. Charting at 10:26 hrs,0
Your Netflix subscription will renew on 10-Jan-25 for ₹475. Manage account: https://short.url/59066,0
Your OTP for YouTube Premium login is 626036. Valid for 10 mins. Do not share with anyone.,0
Received Rs.7560.00 from VPA mobile@upi UPI Ref 147794. Current balance: Rs.65743 -HDFC,1
Airtel: Your bill of ₹137 due on 17-Jul-25. Pay now: https://short.url/12918 to avoid disconnection,0
UPI: INR 1746.00 paid to Dhruv (UPI Ref 242806). Not you? Block txn: https://short.url/56793 -IDFC FIRST,1
Your OTP for Amazon Prime login is 897359. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX2649 debited by INR 10574.00 on 18-Sep-25. Trf to VPA salary@hdfc. Ref No 252555. Not you? Call 1800919790 -Axis",1
Your OTP for Spotify login is 114870. Valid for 10 mins. Do not share with anyone.,0
Your Yes Bank a/c 8664 debited ₹24853.00 on 12-Jun-25. UPI txn to VPA salary@hdfc. Dispute: 1800696312,1
Your OTP for Netflix login is 245060. Valid for 10 mins. Do not share with anyone.,0
Job Alert: Infosys hiring freshers! CTC 4LPA. Apply by 25-Apr-25: https://short.url/20315,0
Your Yes Bank a/c 6851 debited ₹20952.00 on 8-May-25. UPI txn to VPA mobile@upi. Dispute: 1800745851,1
Job Alert: Microsoft hiring freshers! CTC 11LPA. Apply by 16-May-25: https://short.url/87133,0
Your PNB a/c 7447 credited ₹46992.00 (UPI Ref 334507) from VPA rajesh@okicici. Bal: ₹82818,1
Zomato: Your order #739663 has been delivered. Rate your experience: https://short.url/46224,0
Received Rs.3215.00 from VPA zomato@upi UPI Ref 750390. Current balance: Rs.89278 -PNB,1
Your OTP for Spotify login is 614071. Valid for 10 mins. Do not share with anyone.,0
Myntra End of Season Sale: Get 13% off on furniture. Shop now: https://short.url/72099,0
Amazon Great Indian Sale: Get 20% off on furniture. Shop now: https://short.url/30598,0
Jio: Your bill of ₹546 due on 7-Nov-25. Pay now: https://short.url/48187 to avoid disconnection,0
UPI payment of ₹37208.00 to Swiggy (UPI Ref 567237) successful. Avl Bal: ₹38325 -PNB,1
Your Axis a/c 7796 debited ₹43368.00 on 21-Oct-25. UPI txn to VPA salary@hdfc. Dispute: 1800270250,1
Your IDFC FIRST a/c 1389 debited ₹46931.00 on 11-Dec-25. UPI txn to VPA mobile@upi. Dispute: 1800502257,1
Your OTP for Amazon Prime login is 103991. Valid for 10 mins. Do not share with anyone.,0
Your Axis a/c 4640 credited ₹37389.00 (UPI Ref 373267) from VPA mobile@upi. Bal: ₹62946,1
Google Alert: New login detected from Kolkata on Safari Mac. Approve? Reply Y/N,0
Money sent: ₹15363.00 to VPA salary@hdfc UPI Ref 801471. Current balance: ₹96441 -HDFC,1
UPI: INR 18315.00 paid to Riya (UPI Ref 389590). Not you? Block txn: https://short.url/14925 -HDFC,1
Your a/c XXXXX1660 credited INR 40621.00 by UPI REF NO 833079 on 20-Apr-25. Bal: INR 88067 -Kotak,1
Job Alert: Infosys hiring freshers! CTC 11LPA. Apply by 5-Feb-25: https://short.url/89769,0
Job Alert: TCS hiring freshers! CTC 8LPA. Apply by 7-Feb-25: https://short.url/60547,0
UPI: INR 34104.00 paid to Aadhya (UPI Ref 917290). Not you? Block txn: https://short.url/93056 -IndusInd,1
Received Rs.37278.00 from VPA rajesh@okicici UPI Ref 320851. Current balance: Rs.73657 -Yes Bank,1
Your Hotstar subscription will renew on 14-Jul-25 for ₹493. Manage account: https://short.url/88766,0
Received Rs.7197.00 from VPA electricity@upi UPI Ref 962352. Current balance: Rs.40409 -ICICI,1
Received Rs.8498.00 from VPA rajesh@okicici UPI Ref 962103. Current balance: Rs.2538 -IndusInd,1
UPI AutoPay: ₹5361.00 deducted for YouTube Premium SUBSCRPTN Ref 773514. Next due 10-Apr-25 -HDFC,1
UPI payment of ₹21798.00 to JioFiber (UPI Ref 451842) successful. Avl Bal: ₹82871 -ICICI,1
UPI AutoPay: ₹7487.00 deducted for Amazon Prime SUBSCRPTN Ref 905851. Next due 20-Apr-25 -ICICI,1
UPI AutoPay: ₹523.00 deducted for Netflix SUBSCRPTN Ref 572931. Next due 13-Apr-25 -SBI,1
Your YouTube Premium subscription will renew on 14-Apr-25 for ₹498. Manage account: https://short.url/29188,0
Received Rs.1687.00 from VPA salary@hdfc UPI Ref 530149. Current balance: Rs.36094 -Kotak,1
Your a/c XXXXX7032 credited INR 40845.00 by UPI REF NO 886315 on 1-Mar-25. Bal: INR 6912 -Yes Bank,1
"Dear Customer, A/C XX8469 debited by INR 34811.00 on 10-May-25. Trf to VPA rajesh@okicici. Ref No 653696. Not you? Call 1800716566 -Yes Bank",1
Mira added you on Facebook! View profile: https://short.url/26589,0
UPI: INR 39356.00 paid to Vihaan (UPI Ref 315784). Not you? Block txn: https://short.url/37781 -SBI,1
Job Alert: Microsoft hiring freshers! CTC 9LPA. Apply by 18-Jul-25: https://short.url/46160,0
Your Yes Bank a/c 3780 credited ₹12222.00 (UPI Ref 124656) from VPA electricity@upi. Bal: ₹18508,1
Your IDFC FIRST a/c 3968 debited ₹11003.00 on 2-Apr-25. UPI txn to VPA mobile@upi. Dispute: 1800553162,1
Dominos: Your order #745279 has been delivered. Rate your experience: https://short.url/90696,0
Your a/c XXXXX9229 credited INR 16803.00 by UPI REF NO 406682 on 7-Feb-25. Bal: INR 26232 -IndusInd,1
Your OTP for YouTube Premium login is 687715. Valid for 10 mins. Do not share with anyone.,0
IRCTC: WL11 for 12834 DLI-PNBE Exp has been CONFIRMED. Charting at 10:31 hrs,0
UPI: INR 20941.00 paid to Ishaan (UPI Ref 198948). Not you? Block txn: https://short.url/34179 -IndusInd,1
Alert: Acct XXX5102 debited Rs.33589.00 on 20-Dec-25 to Netflix. Call 1800181803 if unrecognized -Axis,1
Alert: Acct XXX5435 debited Rs.49042.00 on 18-Nov-25 to Netflix. Call 1800113136 if unrecognized -IndusInd,1
Money sent: ₹42190.00 to VPA zomato@upi UPI Ref 267408. Current balance: ₹95484 -Axis,1
Money sent: ₹16795.00 to VPA salary@hdfc UPI Ref 556900. Current balance: ₹81642 -IndusInd,1
Your PNB a/c 5722 debited ₹42300.00 on 10-Feb-25. UPI txn to VPA zomato@upi. Dispute: 1800847247,1
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call 851-290-5754 -PNB Loans,0
Dominos: Your order #588402 has been delivered. Rate your experience: https://short.url/75984,0
Your YouTube Premium subscription will renew on 6-Mar-25 for ₹304. Manage account: https://short.url/69160,0
Your OTP for YouTube Premium login is 891437. Valid for 10 mins. Do not share with anyone.,0
Flipkart Big Billion Days: Get 33% off on electronics. Shop now: https://short.url/28891,0
IRCTC: WL18 for 12564 NZM-CBE Exp has been CONFIRMED. Charting at 17:16 hrs,0
UPI: INR 46735.00 paid to Sai (UPI Ref 278911). Not you? Block txn: https://short.url/14582 -Yes Bank,1
UPI: INR 19219.00 paid to Riya (UPI Ref 939192). Not you? Block txn: https://short.url/64860 -SBI,1
IRCTC: WL14 for 12834 DLI-PNBE Exp has been CONFIRMED. Charting at 22:10 hrs,0
Your YouTube Premium subscription will renew on 17-May-25 for ₹388. Manage account: https://short.url/36373,0
Alert: Acct XXX6861 debited Rs.471.00 on 11-May-25 to Electricity.UPI. Call 1800516664 if unrecognized -IDFC FIRST,1
"Dear Customer, A/C XX8111 debited by INR 36736.00 on 14-Oct-25. Trf to VPA zomato@upi. Ref No 956039. Not you? Call 1800633985 -Kotak",1
Your Axis a/c 2854 debited ₹17804.00 on 15-Dec-25. UPI txn to VPA zomato@upi. Dispute: 1800039907,1
Received Rs.45482.00 from VPA rajesh@okicici UPI Ref 829313. Current balance: Rs.58007 -IDFC FIRST,1
Your a/c XXXXX7507 credited INR 38448.00 by UPI REF NO 555658 on 8-Mar-25. Bal: INR 66705 -SBI,1
UPI payment of ₹33314.00 to Swiggy (UPI Ref 513070) successful. Avl Bal: ₹61643 -HDFC,1
"Dear Customer, A/C XX5645 debited by INR 27158.00 on 27-Jan-25. Trf to VPA salary@hdfc. Ref No 832451. Not you? Call 1800616783 -ICICI",1
Your OTP for Hotstar login is 600343. Valid for 10 mins. Do not share with anyone.,0
Your Yes Bank a/c 3607 credited ₹38564.00 (UPI Ref 676074) from VPA mobile@upi. Bal: ₹35509,1
Your ICICI a/c 5745 credited ₹11401.00 (UPI Ref 431064) from VPA salary@hdfc. Bal: ₹70224,1
Your OTP for YouTube Premium login is 188314. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX1634 debited by INR 24173.00 on 10-Feb-25. Trf to VPA electricity@upi. Ref No 937749. Not you? Call 1800426338 -Yes Bank",1
Job Alert: Amazon hiring freshers! CTC 9LPA. Apply by 6-Sep-25: https://short.url/89927,0
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call +1-857-865-0307x0662 -ICICI Loans,0
Flipkart Big Billion Days: Get 78% off on electronics. Shop now: https://short.url/13828,0
Google Alert: New login detected from Delhi on Firefox Linux. Approve? Reply Y/N,0
Money sent: ₹29775.00 to VPA electricity@upi UPI Ref 461711. Current balance: ₹41786 -Yes Bank,1
Job Alert: Wipro hiring freshers! CTC 4LPA. Apply by 8-Aug-25: https://short.url/64949,0
UPI: INR 31157.00 paid to Arjun (UPI Ref 788617). Not you? Block txn: https://short.url/45354 -Yes Bank,1
Your a/c XXXXX8894 credited INR 7426.00 by UPI REF NO 985740 on 28-Oct-25. Bal: INR 81481 -HDFC,1
Job Alert: TCS hiring freshers! CTC 7LPA. Apply by 15-Jul-25: https://short.url/49948,0
Your YouTube Premium subscription will renew on 18-Mar-25 for ₹923. Manage account: https://short.url/89514,0
Google Alert: New login detected from Delhi on Safari Mac. Approve? Reply Y/N,0
Your YouTube Premium subscription will renew on 13-Aug-25 for ₹165. Manage account: https://short.url/73778,0
Your OTP for Hotstar login is 460139. Valid for 10 mins. Do not share with anyone.,0
UPI payment of ₹9891.00 to JioFiber (UPI Ref 588580) successful. Avl Bal: ₹14913 -Kotak,1
Received Rs.9315.00 from VPA rajesh@okicici UPI Ref 339043. Current balance: Rs.28934 -Axis,1
Alert: Acct XXX1806 debited Rs.43588.00 on 25-Apr-25 to PhonePe. Call 1800263346 if unrecognized -ICICI,1
Your OTP for YouTube Premium login is 174581. Valid for 10 mins. Do not share with anyone.,0
Your OTP for Spotify login is 431388. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX1696 debited by INR 17020.00 on 9-Dec-25. Trf to VPA rajesh@okicici. Ref No 636879. Not you? Call 1800056711 -IndusInd",1
UPI payment of ₹40621.00 to PhonePe (UPI Ref 935330) successful. Avl Bal: ₹75164 -PNB,1
UPI AutoPay: ₹9932.00 deducted for Hotstar SUBSCRPTN Ref 840896. Next due 17-Apr-25 -Yes Bank,1
Your OTP for Netflix login is 364452. Valid for 10 mins. Do not share with anyone.,0
Loan approved! Get ₹500000 personal loan at 8.75% interest. Call (624)250-7514x630 -HDFC Loans,0
Your OTP for Netflix login is 991155. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX8725 debited by INR 46445.00 on 24-Mar-25. Trf to VPA salary@hdfc. Ref No 811101. Not you? Call 1800549782 -SBI",1
UPI AutoPay: ₹42842.00 deducted for Spotify SUBSCRPTN Ref 560518. Next due 21-Apr-25 -SBI,1
Loan approved! Get ₹100000 personal loan at 10.9% interest. Call 001-593-863-6032x91128 -ICICI Loans,0
Your SBI a/c 2881 credited ₹24626.00 (UPI Ref 193407) from VPA zomato@upi. Bal: ₹16471,1
IRCTC: WL10 for 12685 DLI-PNBE Exp has been CONFIRMED. Charting at 21:15 hrs,0
Money sent: ₹46825.00 to VPA salary@hdfc UPI Ref 815479. Current balance: ₹70738 -PNB,1
Your Spotify subscription will renew on 4-Feb-25 for ₹209. Manage account: https://short.url/54489,0
Your ICICI a/c 4902 debited ₹11230.00 on 12-Sep-25. UPI txn to VPA salary@hdfc. Dispute: 1800761999,1
Your OTP for Netflix login is 851739. Valid for 10 mins. Do not share with anyone.,0
Amazon Great Indian Sale: Get 58% off on fashion. Shop now: https://short.url/39540,0
IRCTC: WL9 for 12834 NZM-CBE Exp has been CONFIRMED. Charting at 23:46 hrs,0
Pooja added you on Instagram! View profile: https://short.url/73512,0
Loan approved! Get ₹200000 personal loan at 10.9% interest. Call +1-474-611-5539x7641 -HDFC Loans,0
Job Alert: Microsoft hiring freshers! CTC 5LPA. Apply by 2-Oct-25: https://short.url/38134,0
Ananya added you on LinkedIn! View profile: https://short.url/84000,0
Amazon Great Indian Sale: Get 62% off on fashion. Shop now: https://short.url/45135,0
Received Rs.21071.00 from VPA salary@hdfc UPI Ref 436250. Current balance: Rs.3145 -Kotak,1
Your OTP for Amazon Prime login is 423702. Valid for 10 mins. Do not share with anyone.,0
Ishaan added you on Snapchat! View profile: https://short.url/65942,0
Your SBI a/c 4535 credited ₹45482.00 (UPI Ref 140665) from VPA zomato@upi. Bal: ₹36165,1
Received Rs.25353.00 from VPA mobile@upi UPI Ref 547911. Current balance: Rs.18685 -ICICI,1
Alert: Acct XXX4332 debited Rs.16869.00 on 21-Mar-25 to PhonePe. Call 1800973892 if unrecognized -IDFC FIRST,1
Your Spotify subscription will renew on 5-Jan-25 for ₹319. Manage account: https://short.url/86475,0
Krishna added you on LinkedIn! View profile: https://short.url/61441,0
UPI AutoPay: ₹11717.00 deducted for Amazon Prime SUBSCRPTN Ref 104902. Next due 4-Apr-25 -SBI,1
Your IDFC FIRST a/c 6926 debited ₹46834.00 on 27-Oct-25. UPI txn to VPA electricity@upi. Dispute: 1800940297,1
Your PNB a/c 6453 debited ₹5890.00 on 15-Mar-25. UPI txn to VPA zomato@upi. Dispute: 1800766092,1
UPI payment of ₹40626.00 to PhonePe (UPI Ref 948473) successful. Avl Bal: ₹16484 -SBI,1
Alert: Acct XXX4916 debited Rs.49447.00 on 8-Nov-25 to Netflix. Call 1800477882 if unrecognized -ICICI,1
Money sent: ₹25218.00 to VPA rajesh@okicici UPI Ref 226962. Current balance: ₹97099 -Kotak,1
Your ICICI a/c 1998 debited ₹45007.00 on 17-Sep-25. UPI txn to VPA mobile@upi. Dispute: 1800806069,1
Your OTP for Hotstar login is 555355. Valid for 10 mins. Do not share with anyone.,0
Google Alert: New login detected from Mumbai on Firefox Linux. Approve? Reply Y/N,0
Dominos: Your order #433148 has been delivered. Rate your experience: https://short.url/16093,0
Job Alert: Wipro hiring freshers! CTC 6LPA. Apply by 5-Sep-25: https://short.url/97404,0
Your Kotak a/c 2469 credited ₹32317.00 (UPI Ref 370659) from VPA electricity@upi. Bal: ₹48852,1
Google Alert: New login detected from Delhi on Firefox Linux. Approve? Reply Y/N,0
Your Kotak a/c 8823 debited ₹1088.00 on 25-Aug-25. UPI txn to VPA electricity@upi. Dispute: 1800614504,1
UPI payment of ₹12773.00 to AmazonPay.UPI (UPI Ref 153690) successful. Avl Bal: ₹25480 -Yes Bank,1
Alert: Acct XXX7992 debited Rs.22731.00 on 26-Dec-25 to JioFiber. Call 1800460640 if unrecognized -IDFC FIRST,1
Your Amazon Prime subscription will renew on 1-Sep-25 for ₹240. Manage account: https://short.url/20887,0
Your a/c XXXXX5518 credited INR 26997.00 by UPI REF NO 807441 on 6-May-25. Bal: INR 89278 -SBI,1
Your SBI a/c 3552 debited ₹31831.00 on 4-Mar-25. UPI txn to VPA salary@hdfc. Dispute: 1800407165,1
Swiggy: Your order #843504 has been delivered. Rate your experience: https://short.url/36546,0
Your Spotify subscription will renew on 6-Mar-25 for ₹912. Manage account: https://short.url/43316,0
Myntra End of Season Sale: Get 45% off on fashion. Shop now: https://short.url/89445,0
Alert: Acct XXX8708 debited Rs.6133.00 on 12-May-25 to Zomato. Call 1800461626 if unrecognized -Yes Bank,1
Your a/c XXXXX6401 credited INR 20807.00 by UPI REF NO 135247 on 23-Jan-25. Bal: INR 21887 -IndusInd,1
IRCTC: WL2 for 12564 NZM-CBE Exp has been CONFIRMED. Charting at 17:25 hrs,0
Job Alert: Google hiring freshers! CTC 10LPA. Apply by 10-Oct-25: https://short.url/35002,0
Your Amazon Prime subscription will renew on 7-Sep-25 for ₹864. Manage account: https://short.url/42509,0
"Dear Customer, A/C XX3038 debited by INR 13639.00 on 28-Apr-25. Trf to VPA salary@hdfc. Ref No 103484. Not you? Call 1800601770 -HDFC",1
UPI AutoPay: ₹19394.00 deducted for YouTube Premium SUBSCRPTN Ref 683499. Next due 28-Apr-25 -Kotak,1
Your OTP for Amazon Prime login is 210143. Valid for 10 mins. Do not share with anyone.,0
Money sent: ₹29142.00 to VPA rajesh@okicici UPI Ref 924177. Current balance: ₹39636 -Kotak,1
Your OTP for YouTube Premium login is 723115. Valid for 10 mins. Do not share with anyone.,0
UPI: INR 23442.00 paid to Dhruv (UPI Ref 884745). Not you? Block txn: https://short.url/79169 -HDFC,1
Google Alert: New login detected from Bangalore on Chrome Windows. Approve? Reply Y/N,0
Your OTP for Spotify login is 850585. Valid for 10 mins. Do not share with anyone.,0
Your Spotify subscription will renew on 22-Jul-25 for ₹473. Manage account: https://short.url/83783,0
UPI: INR 45399.00 paid to Aarav (UPI Ref 483326). Not you? Block txn: https://short.url/32378 -SBI,1
Received Rs.27778.00 from VPA salary@hdfc UPI Ref 256762. Current balance: Rs.7199 -ICICI,1
Your Kotak a/c 2492 debited ₹39817.00 on 21-Feb-25. UPI txn to VPA mobile@upi. Dispute: 1800493924,1
Your a/c XXXXX1409 credited INR 20623.00 by UPI REF NO 321832 on 17-Mar-25. Bal: INR 7540 -IDFC FIRST,1
Received Rs.35436.00 from VPA zomato@upi UPI Ref 387918. Current balance: Rs.50698 -Yes Bank,1
Airtel: Your bill of ₹114 due on 17-Mar-25. Pay now: https://short.url/59538 to avoid disconnection,0
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call (946)836-1502 -Axis Loans,0
Received Rs.15202.00 from VPA zomato@upi UPI Ref 731726. Current balance: Rs.92719 -Axis,1
Mira added you on LinkedIn! View profile: https://short.url/97642,0
Alert: Acct XXX8949 debited Rs.20491.00 on 1-Oct-25 to Swiggy. Call 1800362451 if unrecognized -HDFC,1
Alert: Acct XXX3303 debited Rs.29591.00 on 17-Mar-25 to Zomato. Call 1800643105 if unrecognized -HDFC,1
Loan approved! Get ₹200000 personal loan at 8.75% interest. Call 001-430-300-5292 -PNB Loans,0
Myntra End of Season Sale: Get 76% off on fashion. Shop now: https://short.url/87301,0
Your Yes Bank a/c 4124 debited ₹26833.00 on 26-May-25. UPI txn to VPA salary@hdfc. Dispute: 1800413820,1
Received Rs.26972.00 from VPA zomato@upi UPI Ref 405382. Current balance: Rs.1150 -IndusInd,1
Alert: Acct XXX5680 debited Rs.2509.00 on 25-Aug-25 to Electricity.UPI. Call 1800632412 if unrecognized -IndusInd,1
UPI: INR 39165.00 paid to Reyansh (UPI Ref 722622). Not you? Block txn: https://short.url/36507 -IndusInd,1
Loan approved! Get ₹50000 personal loan at 8.75% interest. Call 537.621.2779 -Axis Loans,0
Flipkart Big Billion Days: Get 12% off on furniture. Shop now: https://short.url/96736,0
Myntra End of Season Sale: Get 52% off on grocery. Shop now: https://short.url/68774,0
UPI: INR 24738.00 paid to Diya (UPI Ref 558543). Not you? Block txn: https://short.url/62417 -SBI,1
Jio: Your bill of ₹807 due on 15-Dec-25. Pay now: https://short.url/61497 to avoid disconnection,0
UPI: INR 49445.00 paid to Vihaan (UPI Ref 187886). Not you? Block txn: https://short.url/23886 -Kotak,1
Your OTP for YouTube Premium login is 372382. Valid for 10 mins. Do not share with anyone.,0
Myntra End of Season Sale: Get 32% off on fashion. Shop now: https://short.url/16381,0
Job Alert: Wipro hiring freshers! CTC 4LPA. Apply by 16-Jul-25: https://short.url/64544,0
Alert: Acct XXX5448 debited Rs.9795.00 on 28-Jan-25 to AmazonPay.UPI. Call 1800312039 if unrecognized -Kotak,1
Amazon Great Indian Sale: Get 11% off on furniture. Shop now: https://short.url/34945,0
Your OTP for Amazon Prime login is 464597. Valid for 10 mins. Do not share with anyone.,0
Your a/c XXXXX9557 credited INR 32809.00 by UPI REF NO 587990 on 11-May-25. Bal: INR 99582 -Yes Bank,1
Google Alert: New login detected from Mumbai on Chrome Windows. Approve? Reply Y/N,0
Alert: Acct XXX3361 debited Rs.44440.00 on 2-Feb-25 to AmazonPay.UPI. Call 1800658869 if unrecognized -PNB,1
Your a/c XXXXX6342 credited INR 39053.00 by UPI REF NO 454215 on 3-Apr-25. Bal: INR 38552 -Yes Bank,1
Your Axis a/c 9589 debited ₹5706.00 on 9-Oct-25. UPI txn to VPA mobile@upi. Dispute: 1800938362,1
Google Alert: New login detected from Chennai on Firefox Linux. Approve? Reply Y/N,0
Your a/c XXXXX3969 credited INR 20942.00 by UPI REF NO 511188 on 5-Mar-25. Bal: INR 12959 -PNB,1
Your Hotstar subscription will renew on 22-Apr-25 for ₹233. Manage account: https://short.url/74128,0
Google Alert: New login detected from Kolkata on Safari Mac. Approve? Reply Y/N,0
Myntra End of Season Sale: Get 50% off on fashion. Shop now: https://short.url/58637,0
Loan approved! Get ₹500000 personal loan at 10.9% interest. Call +1-764-712-1428x682 -SBI Loans,0
Zomato: Your order #722825 has been delivered. Rate your experience: https://short.url/69169,0
"Dear Customer, A/C XX3224 debited by INR 11286.00 on 10-Sep-25. Trf to VPA rajesh@okicici. Ref No 815433. Not you? Call 1800911046 -Kotak",1
Myntra End of Season Sale: Get 11% off on grocery. Shop now: https://short.url/83613,0
Received Rs.35723.00 from VPA zomato@upi UPI Ref 581841. Current balance: Rs.7661 -IDFC FIRST,1
Received Rs.15376.00 from VPA zomato@upi UPI Ref 872967. Current balance: Rs.78995 -ICICI,1
Your a/c XXXXX2764 credited INR 26809.00 by UPI REF NO 767002 on 25-May-25. Bal: INR 38603 -IDFC FIRST,1
Google Alert: New login detected from Kolkata on Edge Windows. Approve? Reply Y/N,0
Your OTP for Netflix login is 828226. Valid for 10 mins. Do not share with anyone.,0
Your a/c XXXXX3572 credited INR 26606.00 by UPI REF NO 968891 on 1-Jul-25. Bal: INR 93525 -IDFC FIRST,1
