message,label
Loan approved! Get ₹100000 personal loan at 12.5% interest. Call +1-961-513-7168x623 -IndusInd Loans,0
Your Amazon Prime subscription will renew on 12-Apr-25 for ₹441. Manage account: https://short.url/52234,0
Dhruv added you on Facebook! View profile: https://short.url/67274,0
Google Alert: New login detected from Mumbai on Edge Windows. Approve? Reply Y/N,0
Your Axis a/c 7071 credited ₹11429.00 (UPI Ref 291899) from VPA salary@hdfc. Bal: ₹69723,1
Your OTP for Spotify login is 956611. Valid for 10 mins. Do not share with anyone.,0
UPI AutoPay: ₹26942.00 deducted for Netflix SUBSCRPTN Ref 514195. Next due 14-Apr-25 -Axis,1
McDonald's: Your order #264234 has been delivered. Rate your experience: https://short.url/81828,0
Your OTP for Spotify login is 859017. Valid for 10 mins. Do not share with anyone.,0
Your OTP for YouTube Premium login is 867687. Valid for 10 mins. Do not share with anyone.,0
IRCTC: WL20 for 12834 CSTM-LKO Exp has been CONFIRMED. Charting at 11:30 hrs,0
Google Alert: New login detected from Kolkata on Chrome Windows. Approve? Reply Y/N,0
UPI AutoPay: ₹38799.00 deducted for Spotify SUBSCRPTN Ref 579011. Next due 25-Apr-25 -ICICI,1
UPI payment of ₹21248.00 to PhonePe (UPI Ref 784639) successful. Avl Bal: ₹64526 -IDFC FIRST,1
Airtel: Your bill of ₹875 due on 1-Jun-25. Pay now: https://short.url/54332 to avoid disconnection,0
UPI payment of ₹24599.00 to JioFiber (UPI Ref 208686) successful. Avl Bal: ₹87630 -Yes Bank,1
Your Axis a/c 9193 credited ₹29362.00 (UPI Ref 957522) from VPA zomato@upi. Bal: ₹84397,1
Your Hotstar subscription will renew on 19-Dec-25 for ₹791. Manage account: https://short.url/95484,0
Your SBI a/c 8912 credited ₹41206.00 (UPI Ref 446711) from VPA electricity@upi. Bal: ₹71306,1
Arjun added you on Facebook! View profile: https://short.url/61350,0
Your PNB a/c 1172 credited ₹5130.00 (UPI Ref 662960) from VPA salary@hdfc. Bal: ₹23338,1
Aadhya added you on Snapchat! View profile: https://short.url/30431,0
Your OTP for Hotstar login is 621513. Valid for 10 mins. Do not share with anyone.,0
Money sent: ₹5138.00 to VPA zomato@upi UPI Ref 631826. Current balance: ₹71283 -SBI,1
UPI AutoPay: ₹16013.00 deducted for Spotify SUBSCRPTN Ref 543318. Next due 16-Apr-25 -HDFC,1
Your Spotify subscription will renew on 5-Nov-25 for ₹365. Manage account: https://short.url/49277,0
Your OTP for Amazon Prime login is 615860. Valid for 10 mins. Do not share with anyone.,0
Your OTP for Netflix login is 700629. Valid for 10 mins. Do not share with anyone.,0
"Dear Customer, A/C XX4372 debited by INR 34.00 on 2-Jan-25. Trf to VPA mobile@upi. Ref No 818122. Not you? Call 1800729532 -HDFC",1
IRCTC: WL2 for 12792 CSTM-LKO Exp has been CONFIRMED. Charting at 22:44 hrs,0
Money sent: ₹17382.00 to VPA electricity@upi UPI Ref 555612. Current balance: ₹39797 -Axis,1
UPI payment of ₹22282.00 to JioFiber (UPI Ref 728005) successful. Avl Bal: ₹97302 -IndusInd,1
UPI: INR 46347.00 paid to Vihaan (UPI Ref 235642). Not you? Block txn: https://short.url/73114 -ICICI,1
Loan approved! Get ₹200000 personal loan at 10.9% interest. Call 466.957.2491x00430 -Axis Loans,0
Dominos: Your order #254531 has been delivered. Rate your experience: https://short.url/20761,0
Loan approved! Get ₹100000 personal loan at 12.5% interest. Call 313.264.9724x921 -Axis Loans,0
Aditya added you on Facebook! View profile: https://short.url/74829,0
Alert: Acct XXX8409 debited Rs.22758.00 on 27-Nov-25 to Netflix. Call 1800163007 if unrecognized -Axis,1
Google Alert: New login detected from Kolkata on Firefox Linux. Approve? Reply Y/N,0
Your SBI a/c 4566 debited ₹38062.00 on 7-Jun-25. UPI txn to VPA mobile@upi. Dispute: 1800502161,1
Money sent: ₹30928.00 to VPA mobile@upi UPI Ref 609804. Current balance: ₹97294 -ICICI,1
Amazon Great Indian Sale: Get 51% off on furniture. Shop now: https://short.url/10215,0
UPI payment of ₹49549.00 to Swiggy (UPI Ref 115071) successful. Avl Bal: ₹89749 -PNB,1
Your YouTube Premium subscription will renew on 20-Jan-25 for ₹897. Manage account: https://short.url/27922,0
Alert: Acct XXX7404 debited Rs.12886.00 on 28-Nov-25 to Electricity.UPI. Call 1800098609 if unrecognized -Kotak,1
Your ICICI a/c 3423 debited ₹7330.00 on 22-Sep-25. UPI txn to VPA electricity@upi. Dispute: 1800983872,1
Your IDFC FIRST a/c 7800 credited ₹45125.00 (UPI Ref 815489) from VPA rajesh@okicici. Bal: ₹98589,1
Your OTP for Netflix login is 323664. Valid for 10 mins. Do not share with anyone.,0
Your Netflix subscription will renew on 19-Dec-25 for ₹538. Manage account: https://short.url/65483,0
IRCTC: WL14 for 12834 DLI-PNBE Exp has been CONFIRMED. Charting at 14:31 hrs,0
Your Netflix subscription will renew on 1-Dec-25 for ₹363. Manage account: https://short.url/27396,0
Dominos: Your order #650266 has been delivered. Rate your experience: https://short.url/45731,0
Your SBI a/c 7338 debited ₹39206.00 on 24-Sep-25. UPI txn to VPA electricity@upi. Dispute: 1800749671,1
IRCTC: WL4 for 12564 NZM-CBE Exp has been CONFIRMED. Charting at 20:58 hrs,0
Money sent: ₹27616.00 to VPA zomato@upi UPI Ref 909013. Current balance: ₹18345 -IndusInd,1
Your Netflix subscription will renew on 5-Dec-25 for ₹822. Manage account: https://short.url/55889,0
"Dear Customer, A/C XX7700 debited by INR 2132.00 on 20-Aug-25. Trf to VPA rajesh@okicici. Ref No 669614. Not you? Call 1800057534 -IDFC FIRST",1
Amazon Great Indian Sale: Get 71% off on furniture. Shop now: https://short.url/82346,0
UPI: INR 22141.00 paid to Vihaan (UPI Ref 959902). Not you? Block txn: https://short.url/41099 -Kotak,1
Swiggy: Your order #300677 has been delivered. Rate your experience: https://short.url/40783,0
Amazon Great Indian Sale: Get 18% off on fashion. Shop now: https://short.url/25355,0
UPI payment of ₹9278.00 to Netflix (UPI Ref 992343) successful. Avl Bal: ₹59804 -IndusInd,1
Your Netflix subscription will renew on 25-Feb-25 for ₹527. Manage account: https://short.url/12531,0
UPI: INR 9341.00 paid to Pooja (UPI Ref 179002). Not you? Block txn: https://short.url/68912 -ICICI,1
Your OTP for Spotify login is 994515. Valid for 10 mins. Do not share with anyone.,0
UPI: INR 47263.00 paid to Ira (UPI Ref 355434). Not you? Block txn: https://short.url/52657 -IndusInd,1
Your Hotstar subscription will renew on 26-Jul-25 for ₹542. Manage account: https://short.url/37364,0
Vodafone Idea: Your bill of ₹860 due on 28-Mar-25. Pay now: https://short.url/99529 to avoid disconnection,0
Ira added you on Facebook! View profile: https://short.url/59389,0
Your OTP for Hotstar login is 328600. Valid for 10 mins. Do not share with anyone.,0
UPI AutoPay: ₹24105.00 deducted for Hotstar SUBSCRPTN Ref 872871. Next due 2-Apr-25 -IDFC FIRST,1
Your HDFC a/c 3407 credited ₹7977.00 (UPI Ref 577414) from VPA mobile@upi. Bal: ₹31464,1
Money sent: ₹22131.00 to VPA mobile@upi UPI Ref 635245. Current balance: ₹87996 -ICICI,1
Your OTP for Hotstar login is 414587. Valid for 10 mins. Do not share with anyone.,0
Your Kotak a/c 8761 debited ₹39124.00 on 14-Apr-25. UPI txn to VPA electricity@upi. Dispute: 1800519835,1
Airtel: Your bill of ₹469 due on 15-May-25. Pay now: https://short.url/23073 to avoid disconnection,0
Money sent: ₹37295.00 to VPA electricity@upi UPI Ref 513736. Current balance: ₹38960 -HDFC,1
UPI: INR 4695.00 paid to Diya (UPI Ref 282525). Not you? Block txn: https://short.url/34620 -Yes Bank,1
UPI: INR 25850.00 paid to Aarav (UPI Ref 400411). Not you? Block txn: https://short.url/18345 -IDFC FIRST,1
Google Alert: New login detected from Bangalore on Chrome Windows. Approve? Reply Y/N,0
Job Alert: Amazon hiring freshers! CTC 4LPA. Apply by 4-Apr-25: https://short.url/97011,0
UPI: INR 12668.00 paid to Pooja (UPI Ref 523181). Not you? Block txn: https://short.url/57387 -Kotak,1
UPI AutoPay: ₹46497.00 deducted for Amazon Prime SUBSCRPTN Ref 506482. Next due 8-Apr-25 -Yes Bank,1
Google Alert: New login detected from Delhi on Firefox Linux. Approve? Reply Y/N,0
Received Rs.44826.00 from VPA rajesh@okicici UPI Ref 681142. Current balance: Rs.24511 -PNB,1
Your HDFC a/c 4625 credited ₹23124.00 (UPI Ref 211194) from VPA rajesh@okicici. Bal: ₹76223,1
UPI payment of ₹48507.00 to PhonePe (UPI Ref 328367) successful. Avl Bal: ₹26735 -Axis,1
UPI payment of ₹11810.00 to AmazonPay.UPI (UPI Ref 622743) successful. Avl Bal: ₹84232 -IDFC FIRST,1
Your Yes Bank a/c 9260 credited ₹25679.00 (UPI Ref 324188) from VPA electricity@upi. Bal: ₹69474,1
Your a/c XXXXX8195 credited INR 40022.00 by UPI REF NO 665862 on 3-Nov-25. Bal: INR 93171 -HDFC,1
Aditya added you on LinkedIn! View profile: https://short.url/91149,0
"Dear Customer, A/C XX5953 debited by INR 35521.00 on 5-Dec-25. Trf to VPA electricity@upi. Ref No 643701. Not you? Call 1800953521 -SBI",1
"Dear Customer, A/C XX6630 debited by INR 4113.00 on 8-Sep-25. Trf to VPA salary@hdfc. Ref No 775182. Not you? Call 1800270131 -HDFC",1
UPI AutoPay: ₹9653.00 deducted for Netflix SUBSCRPTN Ref 802865. Next due 21-Apr-25 -HDFC,1
Your OTP for Amazon Prime login is 797606. Valid for 10 mins. Do not share with anyone.,0
Received Rs.23102.00 from VPA mobile@upi UPI Ref 251389. Current balance: Rs.95578 -Yes Bank,1
Arjun added you on Facebook! View profile: https://short.url/26041,0
Alert: Acct XXX5325 debited Rs.15383.00 on 20-Oct-25 to Swiggy. Call 1800781116 if unrecognized -IDFC FIRST,1
UPI payment of ₹33019.00 to Netflix (UPI Ref 457319) successful. Avl Bal: ₹36258 -HDFC,1
Myntra End of Season Sale: Get 44% off on grocery. Shop now: https://short.url/51797,0
Alert: Acct XXX1965 debited Rs.21033.00 on 17-Jul-25 to Electricity.UPI. Call 1800276982 if unrecognized -PNB,1
Your Spotify subscription will renew on 6-Aug-25 for ₹401. Manage account: https://short.url/35166,0
Krishna added you on Facebook! View profile: https://short.url/52851,0
Your IndusInd a/c 7466 debited ₹42040.00 on 9-Jun-25. UPI txn to VPA electricity@upi. Dispute: 1800206775,1
Alert: Acct XXX3723 debited Rs.6579.00 on 7-Mar-25 to Netflix. Call 1800238934 if unrecognized -IndusInd,1
UPI: INR 26869.00 paid to Sai (UPI Ref 998090). Not you? Block txn: https://short.url/55654 -Yes Bank,1
Your Axis a/c 9031 debited ₹490.00 on 8-Jul-25. UPI txn to VPA salary@hdfc. Dispute: 1800123630,1
Alert: Acct XXX6250 debited Rs.43190.00 on 18-Mar-25 to Swiggy. Call 1800197995 if unrecognized -IndusInd,1
UPI payment of ₹42774.00 to AmazonPay.UPI (UPI Ref 698956) successful. Avl Bal: ₹28204 -PNB,1
IRCTC: WL11 for 12834 BBS-HWH Exp has been CONFIRMED. Charting at 16:40 hrs,0
IRCTC: WL4 for 12792 NZM-CBE Exp has been CONFIRMED. Charting at 21:45 hrs,0
Airtel: Your bill of ₹226 due on 18-Apr-25. Pay now: https://short.url/31368 to avoid disconnection,0
Loan approved! Get ₹100000 personal loan at 9.99% interest. Call 751.219.5251x525 -SBI Loans,0
Job Alert: Microsoft hiring freshers! CTC 10LPA. Apply by 12-Jan-25: https://short.url/88555,0
Your OTP for Hotstar login is 887096. Valid for 10 mins. Do not share with anyone.,0
Money sent: ₹36940.00 to VPA salary@hdfc UPI Ref 602255. Current balance: ₹35414 -ICICI,1
UPI payment of ₹22431.00 to AmazonPay.UPI (UPI Ref 318743) successful. Avl Bal: ₹22597 -HDFC,1
Zomato: Your order #313770 has been delivered. Rate your experience: https://short.url/92974,0
Amazon Great Indian Sale: Get 49% off on grocery. Shop now: https://short.url/41449,0
UPI payment of ₹15670.00 to Zomato (UPI Ref 896131) successful. Avl Bal: ₹95183 -HDFC,1
"Dear Customer, A/C XX1965 debited by INR 29729.00 on 20-Jun-25. Trf to VPA mobile@upi. Ref No 984144. Not you? Call 1800178423 -PNB",1
UPI: INR 26186.00 paid to Arjun (UPI Ref 618027). Not you? Block txn: https://short.url/13200 -IDFC FIRST,1
Your a/c XXXXX1961 credited INR 6076.00 by UPI REF NO 469621 on 2-Apr-25. Bal: INR 94218 -ICICI,1
Received Rs.42843.00 from VPA mobile@upi UPI Ref 933055. Current balance: Rs.94926 -Axis,1
UPI payment of ₹36156.00 to JioFiber (UPI Ref 539419) successful. Avl Bal: ₹34769 -IndusInd,1
Your IDFC FIRST a/c 9253 debited ₹18465.00 on 25-Feb-25. UPI txn to VPA electricity@upi. Dispute: 1800338933,1
BSNL: Your bill of ₹429 due on 6-Dec-25. Pay now: https://short.url/12583 to avoid disconnection,0
UPI AutoPay: ₹44689.00 deducted for YouTube Premium SUBSCRPTN Ref 697503. Next due 15-Apr-25 -ICICI,1
Your IDFC FIRST a/c 3018 debited ₹15769.00 on 7-Mar-25. UPI txn to VPA rajesh@okicici. Dispute: 1800613478,1
Zomato: Your order #196527 has been delivered. Rate your experience: https://short.url/45835,0
UPI: INR 71.00 paid to Aarav (UPI Ref 338217). Not you? Block txn: https://short.url/52090 -Kotak,1
Zomato: Your order #304620 has been delivered. Rate your experience: https://short.url/15194,0
Your OTP for Netflix login is 555657. Valid for 10 mins. Do not share with anyone.,0
Jio: Your bill of ₹629 due on 8-Nov-25. Pay now: https://short.url/61744 to avoid disconnection,0
Loan approved! Get ₹50000 personal loan at 8.75% interest. Call (672)217-7098x80776 -IDFC FIRST Loans,0
Your a/c XXXXX2346 credited INR 48340.00 by UPI REF NO 518106 on 27-Dec-25. Bal: INR 50631 -Kotak,1
Google Alert: New login detected from Bangalore on Firefox Linux. Approve? Reply Y/N,0
Alert: Acct XXX3096 debited Rs.1275.00 on 16-Sep-25 to Netflix. Call 1800570892 if unrecognized -IndusInd,1
UPI: INR 22516.00 paid to Neha (UPI Ref 363606). Not you? Block txn: https://short.url/14659 -ICICI,1
IRCTC: WL7 for 12685 SBC-MAS Exp has been CONFIRMED. Charting at 20:15 hrs,0
Your OTP for Spotify login is 179604. Valid for 10 mins. Do not share with anyone.,0
Ira added you on Instagram! View profile: https://short.url/85395,0
IRCTC: WL20 for 12792 DLI-PNBE Exp has been CONFIRMED. Charting at 23:16 hrs,0
IRCTC: WL3 for 12564 BBS-HWH Exp has been CONFIRMED. Charting at 23:38 hrs,0
Your Axis a/c 9640 debited ₹2144.00 on 25-Oct-25. UPI txn to VPA rajesh@okicici. Dispute: 1800263743,1
Your Axis a/c 7479 credited ₹44343.00 (UPI Ref 978632) from VPA electricity@upi. Bal: ₹49760,1
UPI AutoPay: ₹7851.00 deducted for YouTube Premium SUBSCRPTN Ref 925391. Next due 11-Apr-25 -IDFC FIRST,1
Jio: Your bill of ₹730 due on 3-Jan-25. Pay now: https://short.url/71745 to avoid disconnection,0
Your Spotify subscription will renew on 20-Mar-25 for ₹811. Manage account: https://short.url/77144,0
"Dear Customer, A/C XX6861 debited by INR 3574.00 on 16-Oct-25. Trf to VPA electricity@upi. Ref No 363456. Not you? Call 1800522372 -Axis",1
Your HDFC a/c 3795 debited ₹47720.00 on 15-Sep-25. UPI txn to VPA zomato@upi. Dispute: 1800916614,1
Your a/c XXXXX7353 credited INR 42382.00 by UPI REF NO 194424 on 7-Nov-25. Bal: INR 85727 -Kotak,1
Reyansh added you on LinkedIn! View profile: https://short.url/28138,0
Google Alert: New login detected from Kolkata on Safari Mac. Approve? Reply Y/N,0
Job Alert: TCS hiring freshers! CTC 12LPA. Apply by 21-Nov-25: https://short.url/89931,0
UPI AutoPay: ₹4944.00 deducted for Amazon Prime SUBSCRPTN Ref 892608. Next due 8-Apr-25 -ICICI,1
UPI: INR 677.00 paid to Aarav (UPI Ref 348583). Not you? Block txn: https://short.url/86271 -Yes Bank,1
IRCTC: WL15 for 12685 SBC-MAS Exp has been CONFIRMED. Charting at 15:20 hrs,0
Your Kotak a/c 5391 debited ₹6189.00 on 25-Apr-25. UPI txn to VPA zomato@upi. Dispute: 1800621342,1
Job Alert: Amazon hiring freshers! CTC 11LPA. Apply by 25-Jul-25: https://short.url/86718,0
Your SBI a/c 8288 credited ₹19307.00 (UPI Ref 721908) from VPA rajesh@okicici. Bal: ₹28030,1
Airtel: Your bill of ₹553 due on 12-Oct-25. Pay now: https://short.url/38973 to avoid disconnection,0
Alert: Acct XXX3659 debited Rs.12969.00 on 10-Jun-25 to AmazonPay.UPI. Call 1800573744 if unrecognized -IndusInd,1
Zomato: Your order #112544 has been delivered. Rate your experience: https://short.url/37953,0
IRCTC: WL6 for 12685 NZM-CBE Exp has been CONFIRMED. Charting at 18:50 hrs,0
McDonald's: Your order #906289 has been delivered. Rate your experience: https://short.url/17690,0
Mira added you on Facebook! View profile: https://short.url/61077,0
Job Alert: Wipro hiring freshers! CTC 8LPA. Apply by 7-Jun-25: https://short.url/17019,0
IRCTC: WL9 for 12834 NZM-CBE Exp has been CONFIRMED. Charting at 17:29 hrs,0
Google Alert: New login detected from Bangalore on Chrome Windows. Approve? Reply Y/N,0
IRCTC: WL19 for 12792 DLI-PNBE Exp has been CONFIRMED. Charting at 11:31 hrs,0
Your Yes Bank a/c 8821 debited ₹48873.00 on 10-Aug-25. UPI txn to VPA salary@hdfc. Dispute: 1800927193,1
Your YouTube Premium subscription will renew on 1-Aug-25 for ₹828. Manage account: https://short.url/32825,0
McDonald's: Your order #349109 has been delivered. Rate your experience: https://short.url/37261,0
Your HDFC a/c 8459 debited ₹33128.00 on 13-Aug-25. UPI txn to VPA mobile@upi. Dispute: 1800370442,1
Alert: Acct XXX9872 debited Rs.9290.00 on 17-Aug-25 to Zomato. Call 1800459277 if unrecognized -HDFC,1
Your ICICI a/c 6894 debited ₹37254.00 on 15-Sep-25. UPI txn to VPA rajesh@okicici. Dispute: 1800552991,1
Google Alert: New login detected from Hyderabad on Firefox Linux. Approve? Reply Y/N,0
Jio: Your bill of ₹516 due on 26-Aug-25. Pay now: https://short.url/78743 to avoid disconnection,0
Your ICICI a/c 7888 credited ₹5561.00 (UPI Ref 913494) from VPA rajesh@okicici. Bal: ₹23502,1
Money sent: ₹41.00 to VPA mobile@upi UPI Ref 444859. Current balance: ₹66303 -Kotak,1
Your IDFC FIRST a/c 9703 debited ₹6709.00 on 2-May-25. UPI txn to VPA salary@hdfc. Dispute: 1800256443,1
Money sent: ₹22220.00 to VPA salary@hdfc UPI Ref 100260. Current balance: ₹12815 -ICICI,1
UPI: INR 14675.00 paid to Ayaan (UPI Ref 896459). Not you? Block txn: https://short.url/34925 -Yes Bank,1
Your a/c XXXXX7908 credited INR 551.00 by UPI REF NO 877383 on 20-Nov-25. Bal: INR 46069 -SBI,1
Your SBI a/c 9537 debited ₹32610.00 on 27-Nov-25. UPI txn to VPA rajesh@okicici. Dispute: 1800547018,1
IRCTC: WL18 for 12834 SBC-MAS Exp has been CONFIRMED. Charting at 17:29 hrs,0
Loan approved! Get ₹200000 personal loan at 12.5% interest. Call 393-892-2040x4860 -PNB Loans,0
Your Amazon Prime subscription will renew on 2-Mar-25 for ₹531. Manage account: https://short.url/18691,0
Airtel: Your bill of ₹866 due on 25-Nov-25. Pay now: https://short.url/36406 to avoid disconnection,0
"Dear Customer, A/C XX8740 debited by INR 13182.00 on 10-Sep-25. Trf to VPA electricity@upi. Ref No 707785. Not you? Call 1800808358 -Axis",1
Your OTP for Hotstar login is 746538. Valid for 10 mins. Do not share with anyone.,0
Money sent: ₹16687.00 to VPA mobile@upi UPI Ref 991321. Current balance: ₹60312 -IndusInd,1
"Dear Customer, A/C XX9528 debited by INR 39978.00 on 27-Oct-25. Trf to VPA zomato@upi. Ref No 721412. Not you? Call 1800841884 -PNB",1
Alert: Acct XXX4060 debited Rs.38846.00 on 6-Mar-25 to AmazonPay.UPI. Call 1800423776 if unrecognized -Yes Bank,1
Your Netflix subscription will renew on 16-Dec-25 for ₹279. Manage account: https://short.url/22643,0
Received Rs.31801.00 from VPA salary@hdfc UPI Ref 434082. Current balance: Rs.70911 -HDFC,1
UPI AutoPay: ₹30456.00 deducted for Amazon Prime SUBSCRPTN Ref 479886. Next due 2-Apr-25 -Kotak,1
Airtel: Your bill of ₹589 due on 25-Jan-25. Pay now: https://short.url/74342 to avoid disconnection,0
Sai added you on Snapchat! View profile: https://short.url/26657,0
IRCTC: WL18 for 12792 CSTM-LKO Exp has been CONFIRMED. Charting at 20:50 hrs,0
Your a/c XXXXX9601 credited INR 14009.00 by UPI REF NO 878651 on 12-Feb-25. Bal: INR 83333 -Yes Bank,1
Your a/c XXXXX8292 credited INR 18493.00 by UPI REF NO 204748 on 17-Aug-25. Bal: INR 22070 -Axis,1
Google Alert: New login detected from Mumbai on Safari Mac. Approve? Reply Y/N,0
Job Alert: Google hiring freshers! CTC 9LPA. Apply by 14-Jan-25: https://short.url/77890,0
IRCTC: WL18 for 12685 SBC-MAS Exp has been CONFIRMED. Charting at 15:17 hrs,0
Your PNB a/c 4969 debited ₹22494.00 on 11-Jan-25. UPI txn to VPA salary@hdfc. Dispute: 1800864881,1
Your a/c XXXXX1852 credited INR 18524.00 by UPI REF NO 449247 on 11-Mar-25. Bal: INR 46040 -Kotak,1
Amazon Great Indian Sale: Get 49% off on smartphones. Shop now: https://short.url/68994,0
"Dear Customer, A/C XX2491 debited by INR 4547.00 on 2-Nov-25. Trf to VPA salary@hdfc. Ref No 819010. Not you? Call 1800298310 -IndusInd",1
Ayaan added you on Snapchat! View profile: https://short.url/92078,0
Your a/c XXXXX3201 credited INR 10130.00 by UPI REF NO 448963 on 8-Nov-25. Bal: INR 71004 -PNB,1
IRCTC: WL13 for 12792 NZM-CBE Exp has been CONFIRMED. Charting at 11:27 hrs,0
Arjun added you on Facebook! View profile: https://short.url/20733,0
BSNL: Your bill of ₹705 due on 3-Feb-25. Pay now: https://short.url/95345 to avoid disconnection,0
"Dear Customer, A/C XX5196 debited by INR 6675.00 on 23-Jun-25. Trf to VPA zomato@upi. Ref No 773523. Not you? Call 1800675123 -IndusInd",1
"Dear Customer, A/C XX3141 debited by INR 9527.00 on 11-Jan-25. Trf to VPA salary@hdfc. Ref No 651899. Not you? Call 1800429697 -HDFC",1
Received Rs.28407.00 from VPA salary@hdfc UPI Ref 860704. Current balance: Rs.77146 -HDFC,1
Your Kotak a/c 5986 debited ₹16719.00 on 3-Nov-25. UPI txn to VPA electricity@upi. Dispute: 1800924179,1
Your ICICI a/c 3518 credited ₹30056.00 (UPI Ref 517496) from VPA electricity@upi. Bal: ₹70685,1
McDonald's: Your order #224258 has been delivered. Rate your experience: https://short.url/72617,0
BSNL: Your bill of ₹511 due on 7-Oct-25. Pay now: https://short.url/50082 to avoid disconnection,0
Money sent: ₹312.00 to VPA salary@hdfc UPI Ref 461744. Current balance: ₹87510 -HDFC,1
Airtel: Your bill of ₹766 due on 3-Nov-25. Pay now: https://short.url/27584 to avoid disconnection,0
Alert: Acct XXX4788 debited Rs.44337.00 on 6-Dec-25 to Electricity.UPI. Call 1800967634 if unrecognized -SBI,1
"Dear Customer, A/C XX7736 debited by INR 4207.00 on 4-Aug-25. Trf to VPA rajesh@okicici. Ref No 173414. Not you? Call 1800401872 -Axis",1
Vodafone Idea: Your bill of ₹431 due on 10-Nov-25. Pay now: https://short.url/71128 to avoid disconnection,0
Job Alert: Microsoft hiring freshers! CTC 6LPA. Apply by 10-Apr-25: https://short.url/77088,0
UPI AutoPay: ₹25544.00 deducted for Spotify SUBSCRPTN Ref 828671. Next due 17-Apr-25 -Kotak,1
Your ICICI a/c 9862 debited ₹6194.00 on 21-Nov-25. UPI txn to VPA rajesh@okicici. Dispute: 1800697034,1
Your ICICI a/c 3492 credited ₹19569.00 (UPI Ref 932319) from VPA zomato@upi. Bal: ₹75875,1
Your a/c XXXXX4626 credited INR 4063.00 by UPI REF NO 681852 on 12-Sep-25. Bal: INR 91653 -HDFC,1
Your OTP for Hotstar login is 319213. Valid for 10 mins. Do not share with anyone.,0
Dhruv added you on LinkedIn! View profile: https://short.url/12235,0
Google Alert: New login detected from Mumbai on Chrome Windows. Approve? Reply Y/N,0
UPI: INR 19854.00 paid to Pooja (UPI Ref 495809). Not you? Block txn: https://short.url/62755 -PNB,1
Zomato: Your order #883172 has been delivered. Rate your experience: https://short.url/73127,0
Received Rs.40972.00 from VPA zomato@upi UPI Ref 888198. Current balance: Rs.59554 -IndusInd,1
Vodafone Idea: Your bill of ₹322 due on 20-Oct-25. Pay now: https://short.url/73458 to avoid disconnection,0
Your Netflix subscription will renew on 15-Aug-25 for ₹753. Manage account: https://short.url/79976,0
McDonald's: Your order #542931 has been delivered. Rate your experience: https://short.url/32637,0
Your Yes Bank a/c 1078 debited ₹37047.00 on 27-Jun-25. UPI txn to VPA zomato@upi. Dispute: 1800034785,1
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call 001-563-351-9110x8312 -IndusInd Loans,0
Loan approved! Get ₹500000 personal loan at 12.5% interest. Call (869)252-4583x3319 -SBI Loans,0
UPI AutoPay: ₹49949.00 deducted for YouTube Premium SUBSCRPTN Ref 387901. Next due 13-Apr-25 -PNB,1
Loan approved! Get ₹50000 personal loan at 9.99% interest. Call 001-651-961-4293x4239 -Kotak Loans,0
UPI AutoPay: ₹41128.00 deducted for Amazon Prime SUBSCRPTN Ref 437692. Next due 7-Apr-25 -PNB,1
Your IndusInd a/c 1391 credited ₹6018.00 (UPI Ref 929054) from VPA salary@hdfc. Bal: ₹42653,1
Money sent: ₹47656.00 to VPA electricity@upi UPI Ref 828510. Current balance: ₹3728 -IndusInd,1
Your OTP for YouTube Premium login is 858050. Valid for 10 mins. Do not share with anyone.,0
Your Yes Bank a/c 1808 credited ₹11081.00 (UPI Ref 647953) from VPA salary@hdfc. Bal: ₹36147,1
IRCTC: WL17 for 12685 BBS-HWH Exp has been CONFIRMED. Charting at 13:15 hrs,0
IRCTC: WL1 for 12685 BBS-HWH Exp has been CONFIRMED. Charting at 11:12 hrs,0
Your OTP for Hotstar login is 222810. Valid for 10 mins. Do not share with anyone.,0
Your Hotstar subscription will renew on 25-Nov-25 for ₹279. Manage account: https://short.url/54172,0
McDonald's: Your order #162198 has been delivered. Rate your experience: https://short.url/21860,0
Your IDFC FIRST a/c 9378 debited ₹16303.00 on 7-Apr-25. UPI txn to VPA mobile@upi. Dispute: 1800888662,1
Loan approved! Get ₹200000 personal loan at 12.5% interest. Call (782)843-8949 -Kotak Loans,0
Alert: Acct XXX3773 debited Rs.20665.00 on 12-Jun-25 to Netflix. Call 1800437259 if unrecognized -Axis,1
UPI: INR 48611.00 paid to Neha (UPI Ref 128145). Not you? Block txn: https://short.url/54430 -SBI,1
Received Rs.39063.00 from VPA salary@hdfc UPI Ref 228220. Current balance: Rs.98026 -Kotak,1
IRCTC: WL9 for 12685 CSTM-LKO Exp has been CONFIRMED. Charting at 17:23 hrs,0
Your Amazon Prime subscription will renew on 8-Aug-25 for ₹387. Manage account: https://short.url/70486,0
"Dear Customer, A/C XX5262 debited by INR 1827.00 on 14-Oct-25. Trf to VPA salary@hdfc. Ref No 891910. Not you? Call 1800018155 -PNB",1
UPI payment of ₹234.00 to Netflix (UPI Ref 480969) successful. Avl Bal: ₹2581 -IndusInd,1
Money sent: ₹24742.00 to VPA electricity@upi UPI Ref 958362. Current balance: ₹29993 -Yes Bank,1
Job Alert: Google hiring freshers! CTC 9LPA. Apply by 19-Feb-25: https://short.url/88874,0
IRCTC: WL16 for 12792 CSTM-LKO Exp has been CONFIRMED. Charting at 12:20 hrs,0
